Title,Source,Date,URL
"Dow Jones Slides, Nvidia Falters As Trump Rally Sputters; Warren Buffett's Berkshire Hits All-Time High (Live Coverage) - Investor's Business Daily",Investor's Business Daily,"Wed, 27 Nov 2024 21:09:00 GMT",https://news.google.com/rss/articles/CBMipwFBVV95cUxQdVpaUHhGRFZ6US1oTWlRSjhpSEdTd2NKU2hvZWRVRzVHS0ZZUG5HWnBBbmxka3JMbG9JcGFkVVV5c0IyU3NJMHJyb3lCWTBQNUFsT3JSeFUzV3lrVGpYMlUtTlVSU3RNbnFEbi12NHJaQXBDMU1DVC1takxqZUc4R3BzdF9VN2M5b0hhaXJUM0pOYUVsSk1nV1B3VE10TWVkbF9ta1B4cw?oc=5
This viral Dollar Tree Thanksgiving dinner is helping people on a budget - Yahoo Life,Yahoo Life,"Thu, 28 Nov 2024 14:27:20 GMT",https://news.google.com/rss/articles/CBMijAFBVV95cUxQZi12cEk1RkxIbE1laTZPLTZwUjRqb1NUbU4tLWs1cDdIY2l3WWVBcFF2Y2JOc054TEVRT2xQelNqV0FFRnlHbHJiS1lWSU82NWNPSlBNWU0xUnMtYWszU20yWXdCaGNFdEJYQThoV3AyVFVLMXR1TjgybnNHVjlyQ25tTnozN0Z5NlBZdA?oc=5
"Trump Team Eyes Atkins, Ex-SEC Commissioner, to Succeed Gensler - Bloomberg",Bloomberg,"Wed, 27 Nov 2024 16:58:49 GMT",https://news.google.com/rss/articles/CBMisgFBVV95cUxQemVaWXk3M0pWVGRTOFRpWXp2VU1UQmZEb0tCUnJ4MDhrTmdWSGs4aTVVV2c0b2E5Z1J5bVd6WHJ3YnF6cTNzQXo4QzhBeUdkTnZ4dVdkLVV1SnlvMWdMVWRYYnYzZFVqdEU1d0NaZVB1QldaWUpwclU0ZE1sck9MMk53YUtrM1gwU2hQTHlSSUZJazl0bGExSHJhSWwway1wVlU1TVRrTlpfWDc3Uk5fOENn?oc=5
Average rate on a 30-year mortgage in the US slips to 6.81% - ABC News,ABC News,"Wed, 27 Nov 2024 18:04:27 GMT",https://news.google.com/rss/articles/CBMimgFBVV95cUxOcENkNnlMTTR4S2NfQ0NmQkRFcVB3UHVfczlLaDgyaXZ1VHpvMmE1T3dvckFzR1VTQV9NMVM0QXFSV0VtRUloLXZldElEMUhqSnlyTlA1b3gzM0piazR0dmZUOHRMY1piODFfQ1Fna3dnbE9OVFY0cTVhbVAxbTlpd09xUjU1dHhXYlR3YUxIaTVtZER6N2JwSlNR0gGfAUFVX3lxTE9ubmJ0MkMyZjUzZ0ZMbDBnaTZpb1RUUzkwcm1QZUJJTnJOemQ0eGl5SUxNLVhjVkFiVmFnR2N4b0lUVmR3NHpkQVU1czRPT3lvN1dXTVZnSHZDZ1NrVHI4NDhUV0JhM3E1Rm52NkJnYlY5UHpMSEVncnM4T0lINm10MU0xdzU1MGJZQXMzWUhUN0hVU2pzbXA0b3hKczRmUQ?oc=5
S&P 500 Gains and Losses Today: Shares of PC Makers Fall as AI Adoption Stumbles - Investopedia,Investopedia,"Wed, 27 Nov 2024 22:09:44 GMT",https://news.google.com/rss/articles/CBMivAFBVV95cUxOTWd6UDhPNzNuYmE1T3VCcWMyNGxqWDBFVi1CVmlDMGNDNUUwbmp5QVo3bEE4Y3NPMHNESTlxNXlDS19abGRvMnJtMmUwSDdFRTZqYWRtOExSWGdSdE53TGw0OG9SSGZJS3NDRFdONGo3N1ZIREYwYUx2MWYzakZnSU8wVG1SM01Bd0ppWG10X2tFeFA5TTJDV0dIOFgwT0lFUXhOUS14SXhOUWRpX2duS2hTMm96MjVqcGwydA?oc=5
Home Buyers Enter a Strange New World With Record High Prices and Volatile Mortgage Rates - The Wall Street Journal,The Wall Street Journal,"Thu, 28 Nov 2024 10:30:00 GMT",https://news.google.com/rss/articles/CBMihAFBVV95cUxNTEhTLV9sV0xFN2ZSaElHREhLWVoyaWZacUM3NlJWa0E0Vzdma1BfVElJOW51VUFqWUpMVDZVNXFiMngxbmxYN3BvaWRrV2tTb21ITG1xUE04V3lSaUFraUFxTWZBbXZOQVQtQnN4VVZCR0pSVUNINXFfZzlVQV8wMlNYcHQ?oc=5
EV sales are set to surge as buyers rush to claim discounts that may disappear in 2025 - Electrek.co,Electrek.co,"Wed, 27 Nov 2024 17:36:00 GMT",https://news.google.com/rss/articles/CBMid0FVX3lxTE82YnBJdXByRjg5MmxqVHhZREtQa0VoNy1EUUhvaFFKcTVfX3Q5N2ZFaE5XSTVFczFKUVdOS1ZkS2FhajlUcnNvVDh0aUF0Wnp2TVhzQ2pVdTdpcGZDMWdmeGstdEFWaF83dGU3bUhCd0ZuZzF1NE9R?oc=5
"‘Load Up Despite California’s EV Noise,’ Says Daniel Ives About Tesla Stock - TipRanks",TipRanks,"Thu, 28 Nov 2024 00:21:44 GMT",https://news.google.com/rss/articles/CBMiowFBVV95cUxOeElrbVFhbnUtYnN1WjVtQ2tUdEotRUNBVlRMZW1Xcnp4MmotUmppY29QU3pKVW9XMi1ZZC1qTklHM2VhelRNUkVUVEZQTEVfbWlKNXR6bm5zZ3BkMUpUeWd3TTBza2hNYVNDWkhwYy1jWjBjQ2h0T0lOSUlTcjNlVk9MQld3NXB1ejZiTUFiODBlU1U0RGlpQk1IOEdzSDdEdm44?oc=5
U.S. economy grew at 2.8% pace in third quarter — and it’s still going strong - MarketWatch,MarketWatch,"Wed, 27 Nov 2024 11:09:00 GMT",https://news.google.com/rss/articles/CBMivwJBVV95cUxOazZ1blhnckNhNmRHZVNqeURFamFqM3Fzc0prd1NReW5pRUtpOGxmTFBidUdWSHFLeVlnQ25ZV1paRVlIVEpVYzItRW9QOVBjaHVKR1FVSlltOFBTZWhFSzhYQmtZRWg3aWsyc0JVYUI4a1YxUV9WcGVsVWF5SmZON19haFFTX2I1U1JNVS1tVC00X2JTVXAxWE91U0VkOVlqM0V4YzFWOTkwY2hRekdST3dYRk94VTBqWDhKZGVfV2MtWXgzTGNja2FZT3hET1FNNTJQWWdJLXBfM2g3R2NZaFNIb01Xc2xsTnBHUjZXd2RRY1hodkxzeFdXUTk0ZVpDbDB2ci1CaVBpcmYyYXVldkpnZlhoYTVhYlhhcjhyWFJtTTFSb3lqTDdOZnE1ZHpQaHkyV0lHRTFvcnMzSUMw?oc=5
London’s 850-Year-Old Smithfield Meat Market Is Set to Close - The New York Times,The New York Times,"Thu, 28 Nov 2024 11:57:47 GMT",https://news.google.com/rss/articles/CBMiigFBVV95cUxOY2tFTnlXcy1YWGVRYW9Ia25TbnB2OFFYQ1RpOUl3X3dwNVBQbHg4OE1PdmhmWjR4ODZ4eUJfb3JnMTNMcUZyMTF3c0xxWEtNSUpCQ0k1M3RiSkFsSlZxVnBzZ0dCNnZvMWpxVUR0WHFBa1Fzd0gwTDJVUGhZcmotX2c0aU9CTVZxQkE?oc=5
China’s EV price war is so brutal that BYD is trying to pinch its suppliers - CNN,CNN,"Thu, 28 Nov 2024 08:28:00 GMT",https://news.google.com/rss/articles/CBMiigFBVV95cUxNSFZ3Qm9nWURyZzQtUW1pNVU3SkpZZ2lrTDFORnBWc0l0VW91emVLWnNaZno2MGVPLVhxa3N0aFA3Z1ZuekNMNlVwNk1kb2VlNGcxVWtnbXJNcjUzbFB5dzR2a242VHN3Q2dyMmFORk5nQWNsRmpVc3dUVVEwOURRVHVjN1ZVWGFDa3fSAYABQVVfeXFMUHBTaGxsc1lnZmxhdm45a1d4MlllU2lxdXZsRENVRlZFTndnMzFxTzY4RE4tTE9xeXl5YV9sck54SmZCSEdneWw3OXJtSF9vMkZSa3N0WUh0TEtOd1Z6ZGVDQkVQSTBUZkZFTFRaRk05b0JPVmhNcFRhaDNSZHVDbUo?oc=5
29 Fast-Food Spots Open on Thanksgiving for a Drive-Thru Dinner - TODAY,TODAY,"Thu, 28 Nov 2024 13:34:16 GMT",https://news.google.com/rss/articles/CBMijgFBVV95cUxNeUl5MV80YkpfMGV1OGlHeVNJbzhVWHd4bzJuQTJ3YmhreklVeUMzSnA0TW4ySTFMcmpvVW1sOFVJZVh5bUhOdmF6SlJvVGsxTVVpWmJPTDVUeWh5SkU3NHBHa0ZUVmFmRWJGZ2dYSTJSYjU1SHFMV0htZm9fb2dNQTFCNktsWVlVNkRFeE530gFUQVVfeXFMTXI3TUduQ04tc21SUUhwOGtkSU9RanB5d1YyV0NYMklHOUlBTUQxay1aZzNOZE9XSUotWlhnRDY5aWEtMVlEc3dyUnJudFZ3QjRTSVJH?oc=5
Chinese hackers breached T-Mobile's routers to scope out network - BleepingComputer,BleepingComputer,"Wed, 27 Nov 2024 16:53:41 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxPR1dyMUNFTTQ2eFFQbGk0eTVhWjVyT1Z4TzVIUVBZdzNsc0RBX2o1ZjZrUG5GdVF2c3JqTzB2WGMtRDZjZDFuSzVPTWxvTlhxdWh5VWt4NFgyZjlkakNmOGRObFpyckxUOXg0Tlh4SzlBT2oxeTFMdHdOcWR6ZGFCNVhYX0tEWnppU3oxSU4xQVdMVGgtOWk3dnBwR3VEWm96QTBDOU5mZHNFTUJVa1hlQtIBtgFBVV95cUxQdTNBME5ZUFpvRnQyUmVveHhudDZnbk5WZnNmS2MwUnVxaGx6ZVFBTlh6a0RPQkg5eDBSYl9PNUFxM3BGQzV5VWF0VHQ4alQtOGEzY0hRUmpQWFJvQjBYb0pnMzhveTlLOEVCU2tyVWZraVN1cW5IMHp0Z0RJLWFvUlh1clhlWHFqOThfVS0zU19OTlQyYUFPZHFmdXliWmE5bzJ2LWdjZjlyd3FZbnlveWpDcXF4Zw?oc=5
"Nvidia Slips Again On Post-Earnings Blues, New China Trade War - Investor's Business Daily",Investor's Business Daily,"Wed, 27 Nov 2024 21:10:00 GMT",https://news.google.com/rss/articles/CBMimAFBVV95cUxORXJ6VkNMSy1qcDZ1RlRBTVdyeDFUUi16MFJjckdOWGp6Y010Z2ZwRmNCcU5Rd1djdGZJR3JBUHdxUkNJMng3Q3BCVDYyLWpQVE1VdDVRSXZJTlVPeUhCLU1CVFcwMFp0WVk0VEJDdmZpVnp2VkRiSDVCWGpTZVpzaDgwQTRDaXBpOERXejh0eUtBeWhTSzI3cw?oc=5
Meet the Everyday Traders Riding MicroStrategy’s Furious Rally - The Wall Street Journal,The Wall Street Journal,"Thu, 28 Nov 2024 10:30:00 GMT",https://news.google.com/rss/articles/CBMigAFBVV95cUxNd05Lbm9GVTgwaHVPZEVLdmxYVnkyZWFucjcwZDVmbnNNLWs5ZVpQbURGbmRFWjNHSW9uajVubHhIMkFTMkJKVlZYRmcyVDVaRjZTNkEyb2dXRlNsTWVlRERvX0xraW8zTjNsYm9ic1EyLU5DTGV1dWNLZlJQUzVkbw?oc=5
"The Target Black Friday Sale Starts Now: The Best Deals on Pokemon TCG, Apple, Board Games, and More - IGN",IGN,"Fri, 29 Nov 2024 00:36:29 GMT",https://news.google.com/rss/articles/CBMia0FVX3lxTE9FT0plbm1rMFA0b2dyR0xxU1VkYzcxdlFKSHJkU0dfZFdzbEt0anZOMUhkbUxXUjBZR1RJSFM2QlFPTHlxMWo0M1ZlSUFlYkV0YzFBQTJoWWg5MUVMOXFmal9RVzRYb3d6eWQw?oc=5
President-Elect Donald Trump Is About to Make Dubious Stock Market History - Yahoo Finance,Yahoo Finance,"Thu, 28 Nov 2024 10:06:00 GMT",https://news.google.com/rss/articles/CBMiigFBVV95cUxQVzJMWHU3cHc5VzIxbTFDbWFmMDA0YU9sS1pBc0xWMlR1M1ppbDA1blUxMFRPMDZORERpeEtlTzgtbExjR0poQ2NwUFZfOFNCNldRMW9UbWtHSl9CMFhPRm1WekJzajRVZVVlWjQyR2tjWEVHS3AtM0VucGVXR3RCbUNBMmgwMWVianc?oc=5
Social Security Retirees Just Got Bad News About the 2025 Cost-of-Living Adjustment (COLA) - The Motley Fool,The Motley Fool,"Wed, 27 Nov 2024 09:36:00 GMT",https://news.google.com/rss/articles/CBMimAFBVV95cUxOZ0hqdE5FYlI0c0w3Vy1zYld3cFRpcndfTkJFa2VKWFVDVVV3a0dQUWpaTzktejl4X3NFeWdfMGVRcmprb2t0bzV3bS1mUXlfRHBiNzRRZVlWM0lMTXA2dl8yZE5vQkNqTzRRcGhZdUtOUVdkNDlqeGg2aUY5WHBiWXZyWTlNN2h5eGZnLUZ0MzhuanZEeXlKcg?oc=5
"Postal worker saves man who fell, will spend Thanksgiving with him - The Washington Post",The Washington Post,"Thu, 28 Nov 2024 03:40:33 GMT",https://news.google.com/rss/articles/CBMimwFBVV95cUxQOUpuZUlfM2ptWGd6QTdFRzg5YWRoT0ZtRHpwRTN0SXZOWE5zeWZmQVFZVHdvcUtvTVpYS1NtanFkUktsVThBaGtoUkd2VDIyUzJ2UVhleGNfblJQTTdqdE0tc0psNzNCOFVZeU9xd1JSZE1Ia1F3cGl0TGdCd1ZOc1EzV0tIUWZZc3R2TTNhLUs0YkM4Q2dHZUQ2WQ?oc=5
The battle against 6% broker fees isn’t over after a surprise 11th hour court filing - CNN,CNN,"Thu, 28 Nov 2024 10:31:55 GMT",https://news.google.com/rss/articles/CBMilwFBVV95cUxPMFdwWUY1Rl9zUUdpX1QzejRhZ0NpclZJeS13aC0ta0pmMlFRN0xWcktObDBmMmZ4bmVHQXlEaUgxVU00SHNqSFB0djhMWXRHa202aF9ZMUI1ZjhQaXBRVnRDbnFyaWxMR0hRNmtVTjUyMGRRRHVVMXZ5cllBYjZVZGpkUmNuZ0lvM2pINDhwaTZ0bmxnLVNN0gGOAUFVX3lxTE9tUDctQU9VdHdvc0NCeTA5Q2lBTVQ4MldjdVVJb254ZDVwR3h4TndyUXAxVnFvN3NLZW8wOUZVbmFteExwb2hKdGFOREdULVJoV09YVnI3czZsUzBDeXB3MkFmVnRsb2s0WEpWU3BPRzYtTlZENXd0ZnEybmtMdHNEb3FQRC1vNjRoOGJUd3c?oc=5
"Trump voters feel very differently about things now that he’s won, our new poll shows - POLITICO",POLITICO,"Wed, 27 Nov 2024 21:47:39 GMT",https://news.google.com/rss/articles/CBMickFVX3lxTE9qdXZqbXo4SlFnaHoyUkpLal9ReDFpa2w0MEtEZXE0MVBDMjh1amxZOVpzZng1ZC1yY0RGMENtUEsydUJuZGVEMUk0d1lmTnhYbXNUME1GU2hMZXlPeUtSTGMzQlRwUmV6cjhMeDBzaUVGUQ?oc=5
